house_id,coordinates_lat,coordinates_lng,date,trap_type,trap_location,any_meassures,adult_house,kids_house,young_kids_house,adult_room,kids_room,young_kids_room,sleep_outdoors,cook,gambiae_count,funestus_count,funestus_parensis,funestus_funestus,funestus_leesoni,gambiae_arabiensis,gambiae_quadrianulatus,gambiae_merus
6044-461,-25.03209164,32.63988213,11/17/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-053,-24.90411951,32.36253716,5/24/16,2,1,1,2,0,0,2,0,0,NA,2,1,0,0,0,0,0,0,0
6072-043,-25.17870913,32.48235175,11/27/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-031,-24.56796814,32.66493017,4/11/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6002-016,-24.81297094,32.85481875,7/8/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6078-003,-24.49138228,32.11764603,11/18/15,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-065,-24.56807476,32.66140374,7/30/15,2,1,1,1,0,0,1,0,0,NA,2,5,0,0,0,0,0,0,0
6072-037,-25.17516821,32.48291642,5/26/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6002-065,-24.80501402,32.85084067,8/3/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-108,-24.80197753,32.85930224,9/1/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-043,-24.81069408,32.86634828,10/16/15,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-077,-24.80446004,32.85386886,11/6/15,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-028,-24.89404291,32.34528502,11/24/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3612-010,-25.05008406,32.75715339,9/6/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-069,-24.89709016,32.35299258,8/17/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-017,-24.56091015,32.65840049,10/13/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-011,-25.16141237,32.48671281,12/11/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3609-098,-25.05125272,32.78242404,9/5/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
3615-094,-25.06646297,32.81229987,1/24/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6001-032,-24.81102247,32.86085984,5/12/15,2,1,1,2,0,0,2,0,0,NA,2,2,0,0,0,0,0,0,0
6079-022,-24.4924616,32.07922019,8/23/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-012,-24.88528186,32.34383403,2/21/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-086,-24.80529057,32.86073868,9/1/17,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6001-048,-24.80927547,32.86466552,1/5/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-050,-25.18252335,32.48561347,2/26/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6001-173,-24.80277183,32.86152879,11/6/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-012,-24.48923311,32.11375901,6/30/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
3608-035,-25.06391727,32.84404705,9/29/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6045-363,-25.03910628,32.60883177,2/17/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,2,5,0,0,1,0,0,0
6044-461,-25.03216083,32.64042087,9/21/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-031,-24.56786011,32.66530546,10/13/15,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6044-420,-25.03035439,32.63699777,11/20/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-056,-24.56154238,32.65582082,2/14/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-098,-24.8024876,32.86190788,5/16/17,2,1,1,1,0,0,1,0,0,NA,2,1,0,0,0,0,0,0,0
6011-030,-24.56599192,32.66616569,5/28/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
3605-240,-25.0523599,32.78566473,10/13/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6079-051,-24.48337903,32.07473202,10/20/15,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-040,-24.8960508,32.35271485,8/11/15,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6078-006,-24.49097395,32.11565646,8/26/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-053,-24.90395485,32.36257217,11/23/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-122,-25.1470773,32.49594748,4/28/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6045-197,-25.02798812,32.62872577,8/12/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-055,-24.56670105,32.65650947,5/9/17,1,1,1,2,0,0,2,0,0,NA,2,3,0,0,0,0,0,0,0
6011-018,-24.56084908,32.65984484,9/10/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-052,-24.90309887,32.35788394,10/27/15,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3605-214,-25.05219569,32.78613837,11/14/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-048,-24.810585,32.86456,11/3/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6045-003,-25.03255212,32.60982414,6/8/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6044-438,-25.03359885,32.63870223,5/14/15,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-122,-25.14708947,32.49610946,7/22/16,2,1,1,2,0,0,2,0,0,NA,2,37,0,0,0,0,0,1,0
6018-031,-24.89658027,32.3497067,6/29/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-037,-24.89434919,32.35336874,10/26/17,1,2,0,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0
6018-028,-24.89375707,32.34518079,11/15/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6045-197,-25.02817693,32.6288259,9/16/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-027,-25.15372524,32.48404588,10/27/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-117,-25.22092545,32.46102172,4/28/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-056,-24.56186816,32.65599166,4/12/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6044-438,-25.03349639,32.63879595,7/15/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-117,-25.22101408,32.46067482,7/23/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-014,-24.48958434,32.11097487,8/9/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6045-455,-25.02788254,32.63112764,10/22/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
3609-043,-25.05374257,32.78135779,8/8/17,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-058,-24.90451124,32.3613075,8/17/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6079-022,-24.49242577,32.07924269,11/18/15,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6071-006,-25.24103132,32.46575734,8/13/15,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6078-026,-24.48824943,32.09702699,5/17/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3605-214,-25.05230106,32.78595664,9/5/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-028,-24.89427723,32.34497043,3/14/17,2,1,1,2,0,0,2,0,0,NA,2,3,0,0,0,0,0,0,0
6046-287,-25.03155716,32.6470275,8/12/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-085,-24.80485689,32.86127796,5/13/16,2,1,1,1,0,0,1,0,0,NA,2,5,0,0,0,0,0,0,0
6001-050,-24.80809723,32.86484027,1/8/16,2,1,1,1,0,0,1,0,0,NA,2,1,0,0,0,0,0,0,0
6072-057,-25.1842646,32.48251087,1/19/18,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6045-274,-25.03189962,32.61298146,5/19/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6078-018,-24.48696008,32.10740439,6/28/17,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
3605-479,-25.05158849,32.78482371,11/8/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3609-091,-25.05236483,32.78234572,4/18/17,2,1,1,1,0,0,1,0,0,NA,2,2,0,0,0,0,0,0,0
3608-035,-25.06390386,32.84408572,2/10/17,2,1,1,2,0,0,2,0,0,NA,2,2,0,0,0,0,0,0,1
6072-047,-25.18056457,32.48702305,4/27/17,2,1,1,1,0,0,1,0,0,NA,2,6,0,0,0,0,0,0,0
6011-012,-24.56545969,32.65890497,7/31/15,1,1,1,1,0,0,1,0,0,NA,2,3,0,0,0,0,0,0,0
6001-086,-24.80512812,32.86069287,6/16/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6002-160,-24.8018432,32.85452586,6/16/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-168,-24.81276704,32.86480002,12/4/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-043,-24.81072166,32.86617726,7/7/16,2,1,1,2,0,0,2,0,0,NA,2,4,0,0,0,0,0,0,0
6011-059,-24.56285384,32.66045012,4/5/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-024,-24.56132241,32.66275934,11/2/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-024,-24.56132206,32.66233955,4/12/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-037,-24.8943845,32.35354378,5/24/17,2,1,1,2,0,0,2,0,0,NA,2,3,0,0,0,0,0,0,0
6072-018,-25.15799008,32.48769624,4/29/16,2,1,1,2,0,0,2,0,0,NA,2,53,0,0,0,0,0,0,2
6011-012,-24.56538845,32.65880567,4/6/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6044-420,-25.03040091,32.63710546,2/19/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6002-114,-24.803385,32.85378333,11/3/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-063,-24.56719698,32.66364447,7/6/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-021,-24.88910049,32.34385666,11/23/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3613-272,-25.05867966,32.76907816,10/18/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-024,-24.56116265,32.66271914,8/1/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6044-431,-25.03362855,32.63798354,9/16/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-016,-24.489667,32.11052607,7/13/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6045-336,-25.0311717,32.62207109,5/12/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-006,-24.49107559,32.11545096,5/30/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3609-091,-25.05239938,32.78220742,2/10/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6002-016,-24.8131309,32.85482288,1/8/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-035,-25.17219513,32.47988333,1/18/18,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3615-083,-25.06458025,32.81100212,9/6/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-049,-24.90220031,32.34603441,12/8/15,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6045-322,-25.03102696,32.62478336,9/15/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6044-444,-25.03262753,32.63935778,8/10/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6045-529,-25.02927816,32.62387314,6/8/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-028,-24.89392863,32.3453311,3/23/16,2,1,1,1,0,0,1,0,0,NA,2,2,0,0,0,0,0,0,0
6045-336,-25.03132528,32.62211139,10/19/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6078-006,-24.49075973,32.11560819,7/12/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6078-003,-24.4913848,32.1175681,11/28/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-011,-25.16152395,32.48662474,9/22/16,2,1,1,1,0,0,1,0,0,NA,2,3,0,0,0,0,0,0,0
6011-056,-24.56165855,32.65614818,6/8/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-006,-24.49145936,32.11593013,6/28/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-033,-24.89308366,32.35002534,9/20/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-028,-24.56372276,32.66449617,11/29/16,2,2,0,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0
3609-022,-25.05316611,32.78101624,12/7/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-039,-24.56909504,32.66215713,8/31/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-122,-25.14703886,32.49592146,2/26/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-117,-25.22120368,32.460838,6/22/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-015,-24.88953319,32.34533395,12/13/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6079-034,-24.48834443,32.08042414,1/12/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6079-079,-24.49298493,32.08424443,9/20/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6044-431,-25.03367361,32.63805736,7/7/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-077,-24.80444965,32.85372129,2/11/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-031,-24.89657412,32.34974778,11/24/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-065,-24.5679931,32.66149928,4/6/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-048,-24.80935095,32.86491197,7/12/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-015,-24.88972618,32.3452325,7/20/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-053,-24.8076134,32.86398704,11/4/16,1,1,1,1,0,0,1,0,0,NA,2,1,0,0,0,0,0,0,0
6072-021,-25.15724756,32.48903989,6/19/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6079-079,-24.49298668,32.08420075,5/4/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-062,-24.56510671,32.66485265,1/10/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6078-009,-24.48914734,32.11515437,7/29/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-114,-24.80189957,32.85339747,4/4/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-065,-24.56796485,32.66123563,7/5/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-039,-24.56879513,32.6620072,11/4/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-037,-24.89435104,32.35357763,12/8/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-006,-24.49097282,32.11526616,10/21/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-117,-25.22096346,32.46076897,6/21/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-027,-25.15379349,32.48417631,9/22/16,2,1,1,1,0,0,1,0,0,NA,2,2,0,0,0,0,0,0,0
6072-131,-25.14925795,32.49105809,8/15/17,2,1,1,2,0,0,2,0,0,NA,2,2,0,0,0,0,0,0,0
6072-057,-25.18422025,32.48262339,10/25/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-043,-25.17900971,32.48243914,11/18/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6071-052,-25.23582287,32.46089542,3/16/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-032,-24.81085423,32.86089756,4/12/16,2,1,1,1,0,0,1,0,0,NA,2,1,0,0,0,0,0,0,0
6011-063,-24.56721438,32.66356475,2/9/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-031,-24.56779708,32.66526945,2/9/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6044-461,-25.03209488,32.64006573,4/20/17,2,1,1,1,0,0,1,0,0,NA,2,1,0,0,0,0,0,0,0
6044-420,-25.03043704,32.63702181,7/9/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-006,-24.56860385,32.65967158,7/3/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-103,-24.8028732,32.85425721,3/11/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-057,-25.18422328,32.48244334,4/29/16,2,1,1,1,0,0,1,0,0,NA,2,41,0,0,0,0,0,0,2
6011-018,-24.56090227,32.6599191,1/10/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-031,-24.56807147,32.66534678,11/2/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-037,-24.568078,32.66312916,5/10/17,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6001-050,-24.80796319,32.86458003,11/7/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6071-052,-25.23604777,32.4607311,10/1/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-039,-24.56867053,32.66227168,12/2/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3608-035,-25.06393207,32.84402904,6/14/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6044-444,-25.03295744,32.63920117,7/14/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,1,0,0,0,0,0,0
6011-039,-24.56882439,32.66233251,10/6/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-085,-24.80496542,32.86147838,3/11/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-033,-24.89321973,32.35004517,5/25/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6045-034,-25.03110598,32.61935479,4/21/16,2,1,1,2,0,0,2,0,0,NA,2,1,0,0,0,0,0,0,0
6018-020,-24.89145836,32.34431332,2/24/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6045-243,-25.03113241,32.63205922,9/16/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6002-114,-24.80157896,32.85296462,7/11/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-057,-25.18413378,32.48255399,2/26/16,2,1,1,1,0,0,1,0,0,NA,2,17,1,0,0,0,0,0,0
6072-018,-25.15771685,32.48775543,6/21/16,1,1,1,2,0,0,2,0,0,NA,2,3,0,0,0,0,0,0,0
6001-102,-24.80126365,32.86105066,7/7/15,2,1,1,1,0,0,1,0,0,NA,2,0,1,1,0,0,0,0,0
6018-031,-24.89658343,32.34975387,7/19/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-037,-24.89526198,32.35318931,1/19/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-020,-24.89147128,32.34436963,11/16/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-084,-24.80471946,32.85535584,4/12/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6045-353,-25.03745395,32.61448776,7/7/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6046-320,-25.03077373,32.64877097,11/16/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6001-043,-24.81077197,32.86612547,7/7/15,1,1,1,1,0,0,1,0,0,NA,2,0,1,1,0,0,0,0,0
6018-058,-24.90448414,32.36126245,5/25/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-004,-25.16555354,32.48062132,10/29/15,2,1,1,1,0,0,1,0,0,NA,2,1,0,0,0,0,0,0,0
6018-033,-24.89323831,32.35010839,10/28/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-062,-24.5649709,32.66480576,7/5/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6045-031,-25.0281643,32.62252576,10/23/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6078-018,-24.48698214,32.10759842,11/22/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-039,-24.56876704,32.66221631,1/5/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-057,-25.18450326,32.48252224,9/23/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-033,-24.89311459,32.3500507,11/23/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6045-324,-25.03020741,32.62476446,6/17/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-012,-25.16011407,32.48650441,8/14/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6078-016,-24.4898157,32.11015374,11/22/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-027,-25.15389574,32.48403146,7/19/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3609-022,-25.05310256,32.78094028,11/9/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-065,-24.90095158,32.35207947,12/13/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-031,-24.89667828,32.34976815,5/24/17,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-055,-24.56667423,32.65646437,3/9/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-052,-24.90296187,32.35804097,4/26/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-031,-24.81198105,32.86160756,3/8/17,2,1,1,1,0,0,1,0,0,NA,2,2,1,0,0,0,0,0,0
6001-161,-24.81588016,32.86314522,11/10/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6079-034,-24.4882093,32.08042112,8/22/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-018,-24.48717833,32.10762811,8/10/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-058,-24.56126199,32.65939529,4/6/16,2,1,1,1,0,0,1,0,0,NA,2,3,0,0,0,0,0,0,0
6044-431,-25.03371594,32.63804546,11/16/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-162,-24.81521358,32.86517611,8/5/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-072,-24.80408066,32.85212513,3/7/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-036,-25.17301526,32.48063097,6/22/16,2,2,0,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0
6079-043,-24.4871267,32.07341845,9/19/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6079-079,-24.4931212,32.0838859,8/23/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3612-030,-25.05153803,32.75411735,4/19/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-114,-24.80192524,32.85332675,7/12/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3609-098,-25.05120033,32.782349,10/17/17,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6079-034,-24.48830923,32.08041498,2/16/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-093,-24.80340426,32.85944917,3/10/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-117,-25.22136284,32.46114219,2/24/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-050,-25.18259971,32.48573783,10/2/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
